F5;F7;F10;F9
100068;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100074;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100074;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100074;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100085;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jul-18
100085;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jun-18
100085;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);ago-18
100135;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100135;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100135;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100138;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CENTRO URBANO DE RECREACION (CUR);jul-18
100138;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CENTRO URBANO DE RECREACION (CUR);jun-18
100138;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CENTRO URBANO DE RECREACION (CUR);ago-18
100145;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100145;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100145;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100161;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100161;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100161;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100175;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jul-18
100175;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jun-18
100175;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);ago-18
100180;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jul-18
100180;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jun-18
100180;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);ago-18
100195;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jul-18
100195;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jun-18
100195;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);ago-18
100198;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jul-18
100198;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jun-18
100198;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);ago-18
100204;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jul-18
100204;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jun-18
100204;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);ago-18
100206;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100206;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100206;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100219;5E1341;ESCENARIO GIMNASIO - 21801  / CENTRO URBANO DE RECREACION (CUR);jul-18
100219;5E1341;ESCENARIO GIMNASIO - 21801  / CENTRO URBANO DE RECREACION (CUR);jun-18
100219;5E1341;ESCENARIO GIMNASIO - 21801  / CENTRO URBANO DE RECREACION (CUR);ago-18
100234;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100234;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100234;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100250;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100250;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100250;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100323;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100323;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100323;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100334;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100334;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100334;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100337;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100337;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100337;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100341;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100341;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100341;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100350;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jul-18
100350;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jun-18
100350;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);ago-18
100375;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100375;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100375;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100401;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100401;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100401;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100414;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100414;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100414;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100418;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100418;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100418;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100455;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100455;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100455;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100480;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100480;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100480;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100507;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100507;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100507;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100512;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);jul-18
100512;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);jun-18
100512;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);ago-18
100569;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100569;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100569;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100570;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100570;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100570;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100601;5E1341;NATACIÓN RED- 20201  / CENTRO URBANO DE RECREACION (CUR);jul-18
100601;5E1341;NATACIÓN RED- 20201  / CENTRO URBANO DE RECREACION (CUR);jun-18
100601;5E1341;NATACIÓN RED- 20201  / CENTRO URBANO DE RECREACION (CUR);ago-18
100623;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100623;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100623;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100680;5E1341;ESCENARIO GIMNASIO - 21801  / CENTRO URBANO DE RECREACION (CUR);jul-18
100680;5E1341;ESCENARIO GIMNASIO - 21801  / CENTRO URBANO DE RECREACION (CUR);jun-18
100680;5E1341;ESCENARIO GIMNASIO - 21801  / CENTRO URBANO DE RECREACION (CUR);ago-18
100714;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);jul-18
100714;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);jun-18
100714;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);ago-18
100715;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jul-18
100715;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);jun-18
100715;5E1341;ESCENARIO BOLERA - 21810  / CENTRO URBANO DE RECREACION (CUR);ago-18
100752;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);jul-18
100752;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);jun-18
100752;5E1341;ESCENARIO TURCO Y SAUNA - 21802  / CENTRO URBANO DE RECREACION (CUR);ago-18
100779;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100779;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100779;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100784;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100784;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100784;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100787;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100787;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100787;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100791;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100791;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100791;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100843;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100843;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100843;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100878;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jul-18
100878;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);jun-18
100878;5E1341;ESCENARIO PISCINAS - 21804  / CENTRO URBANO DE RECREACION (CUR);ago-18
100924;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100924;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100924;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100930;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100930;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100930;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100964;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);jul-18
100964;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);jun-18
100964;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);ago-18
100967;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);jul-18
100967;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);jun-18
100967;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);ago-18
100989;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);jul-18
100989;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);jun-18
100989;5E1341;ESCENARIO CANCHAS MULTIPLES - 21814  / CENTRO URBANO DE RECREACION (CUR);ago-18
100992;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jul-18
100992;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);jun-18
100992;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CENTRO URBANO DE RECREACION (CUR);ago-18
100002;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CHIA;jul-18
100002;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CHIA;jun-18
100002;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CHIA;ago-18
100959;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CHIA;jul-18
100959;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CHIA;jun-18
100959;5E1341;ESCENARIO SALONES DEPORTIVOS- 21820  / CHIA;ago-18
100139;5E1341;ESCENARIO GIMNASIO - 21801  / CLUB CALLE 220;jul-18
100139;5E1341;ESCENARIO GIMNASIO - 21801  / CLUB CALLE 220;jun-18
100139;5E1341;ESCENARIO GIMNASIO - 21801  / CLUB CALLE 220;ago-18
100194;5E1341;ESCENARIO BOLERA - 21810  / CLUB CALLE 220;jul-18
100194;5E1341;ESCENARIO BOLERA - 21810  / CLUB CALLE 220;jun-18
100194;5E1341;ESCENARIO BOLERA - 21810  / CLUB CALLE 220;ago-18
100285;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jul-18
100285;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jun-18
100285;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;ago-18
100324;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jul-18
100324;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jun-18
100324;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;ago-18
100363;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jul-18
100363;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jun-18
100363;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;ago-18
100368;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jul-18
100368;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jun-18
100368;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;ago-18
100415;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jul-18
100415;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jun-18
100415;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;ago-18
100483;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jul-18
100483;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jun-18
100483;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;ago-18
100571;5E1341;ESCENARIO GIMNASIO - 21801  / CLUB CALLE 220;jul-18
100571;5E1341;ESCENARIO GIMNASIO - 21801  / CLUB CALLE 220;jun-18
100571;5E1341;ESCENARIO GIMNASIO - 21801  / CLUB CALLE 220;ago-18
100772;5E1341;ESCENARIO BOLERA - 21810  / CLUB CALLE 220;jul-18
100772;5E1341;ESCENARIO BOLERA - 21810  / CLUB CALLE 220;jun-18
100772;5E1341;ESCENARIO BOLERA - 21810  / CLUB CALLE 220;ago-18
100932;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jul-18
100932;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;jun-18
100932;5E1341;ESCENARIO CANCHAS DE TENIS DE CAMPO - 21813  / CLUB CALLE 220;ago-18
101593;5E1341;CUERPO Y SALUD- 20212001  / EVENTOS FUERA DE SEDE;jul-18
101593;5E1341;CUERPO Y SALUD- 20212001  / EVENTOS FUERA DE SEDE;jun-18
101593;5E1341;CUERPO Y SALUD- 20212001  / EVENTOS FUERA DE SEDE;ago-18
100080;5E1341;CUERPO Y SALUD- 20212001  / EVENTOS FUERA DE SEDE;jul-18
100080;5E1341;CUERPO Y SALUD- 20212001  / EVENTOS FUERA DE SEDE;jun-18
100080;5E1341;CUERPO Y SALUD- 20212001  / EVENTOS FUERA DE SEDE;ago-18
101994;5E1341;ESCENARIO SALONES EDUCATIVOS- 21819  / FUNDACION NIÑO JESUS;jul-18
101994;5E1341;ESCENARIO SALONES EDUCATIVOS- 21819  / FUNDACION NIÑO JESUS;jun-18
101994;5E1341;ESCENARIO SALONES EDUCATIVOS- 21819  / FUNDACION NIÑO JESUS;ago-18
100873;5E1341;JARDIN SOCIAL - GIRARDOT - 20901104  / JARDINES GIRARDOT;jul-18
100873;5E1341;JARDIN SOCIAL - GIRARDOT - 20901104  / JARDINES GIRARDOT;jun-18
100873;5E1341;JARDIN SOCIAL - GIRARDOT - 20901104  / JARDINES GIRARDOT;ago-18
102430;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;jul-18
102430;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;jun-18
102430;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;ago-18
100718;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;jul-18
100718;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;jun-18
100718;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;ago-18
100998;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;jul-18
100998;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;jun-18
100998;5E1341;ESCENARIO PISCINAS - 21804  / PASSUS - 1100217;ago-18
101078;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101078;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101078;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101173;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101173;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101173;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101542;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101542;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101542;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101608;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101608;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101608;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101847;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101847;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101847;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101861;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101861;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101861;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
102024;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
102024;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
102024;5E1341;ESCENARIO GIMNASIO - 21801  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
102395;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
102395;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
102395;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100006;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100006;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100006;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100070;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100070;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100070;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100170;5E1341;ESCENARIO BOLERA - 21810  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100170;5E1341;ESCENARIO BOLERA - 21810  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100170;5E1341;ESCENARIO BOLERA - 21810  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100179;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100179;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100179;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100203;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100203;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100203;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100221;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100221;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100221;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100246;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100246;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100246;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100274;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100274;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100274;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100292;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100292;5E1341;ESCENARIO PISCINAS - 21804  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
